COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
26,4585.13,4015.38,4505.64,4211.28,3881.03,4212.31,4048.21,4436.92,4269.23,4066.15,4731.28,4327.18,4023.59,4483.08,1612,1596,82.687,0,0,0,0,
27,4595.9,4027.18,4519.49,4225.64,3892.82,4194.36,4053.33,4442.56,4271.79,4085.64,4746.15,4335.38,4033.85,4491.28,1612,1598,82.695,0,0,0,0,
28,4598.46,4027.69,4516.41,4231.28,3909.74,4198.97,4050.77,4437.95,4280.51,4094.87,4749.74,4334.87,4039.49,4496.92,1612,1598,82.703,0,0,0,0,
29,4588.72,4019.49,4504.62,4228.21,3910.77,4204.62,4052.82,4426.67,4255.9,4063.59,4735.9,4325.64,4031.79,4487.69,1612,1598,82.71,0,0,0,0,
30,4584.62,4022.05,4506.15,4231.79,3898.97,4194.87,4053.33,4435.38,4263.08,4054.36,4734.36,4327.18,4026.67,4481.54,1612,1598,82.718,0,0,0,0,
31,4574.36,4025.13,4503.59,4228.72,3893.33,4179.49,4039.49,4437.95,4297.44,4071.28,4734.87,4324.62,4016.41,4471.79,1612,1599,82.726,0,0,0,0,
32,4571.79,4030.77,4504.62,4231.28,3897.44,4170.77,4043.08,4435.9,4289.74,4075.9,4731.79,4326.15,4017.44,4472.31,1614,1598,82.734,0,0,0,0,
33,4587.18,4037.44,4522.05,4233.33,3898.97,4171.79,4065.13,4454.36,4275.38,4085.13,4748.21,4343.08,4037.95,4489.74,1614,1598,82.742,0,0,0,0,
34,4583.59,4033.85,4522.05,4212.82,3894.36,4170.26,4065.64,4461.03,4292.31,4094.36,4752.82,4341.54,4032.82,4493.33,1616,1597,82.749,0,0,0,0,
35,4558.46,4020.51,4499.49,4201.54,3890.26,4168.21,4046.15,4441.03,4284.1,4073.33,4732.31,4314.87,4005.13,4468.72,1616,1595,82.757,0,0,0,0,
36,4549.23,4008.72,4491.28,4215.38,3882.05,4175.9,4043.08,4435.9,4266.67,4070.26,4735.9,4307.18,4007.69,4459.49,1617,1594,82.765,0,0,0,0,
37,4549.74,4010.77,4494.36,4220.51,3874.87,4177.95,4053.85,4445.13,4283.08,4092.82,4749.23,4314.87,4021.54,4472.31,1618,1592,82.773,0,0,0,0,
38,4539.49,4014.87,4490.26,4213.85,3886.67,4171.79,4053.33,4441.03,4291.28,4083.08,4734.87,4310.77,4007.69,4466.67,1619,1595,82.781,0,0,0,0,
39,4538.46,4013.33,4494.36,4218.46,3902.05,4168.72,4046.67,4440.51,4272.31,4070.77,4727.18,4310.77,3997.95,4461.03,1621,1596,82.789,0,0,0,0,
40,4545.13,4013.33,4503.08,4219.49,3893.33,4167.69,4043.08,4442.56,4253.85,4081.54,4737.95,4318.97,4006.67,4472.31,1621,1597,82.796,0,0,0,0,
41,4544.1,4014.36,4498.97,4215.38,3877.44,4166.15,4045.64,4435.9,4243.08,4076.92,4737.44,4318.46,4004.62,4471.28,1621,1597,82.804,0,0,0,0,
42,4537.95,4013.33,4491.28,4214.36,3878.97,4168.72,4045.64,4436.41,4242.05,4060.51,4728.72,4313.33,3992.31,4458.97,1621,1595,82.812,0,0,0,0,
43,4534.36,4012.82,4491.28,4205.13,3882.56,4171.28,4043.08,4445.64,4257.95,4063.08,4725.13,4309.74,3983.59,4457.95,1621,1593,82.82,0,0,0,0,
44,4535.38,4011.28,4498.46,4200,3878.97,4169.74,4045.13,4446.15,4270.77,4077.44,4730.77,4309.74,3989.74,4464.1,1620,1592,82.828,0,0,0,0,
45,4536.41,4007.18,4507.18,4212.82,3882.56,4163.08,4046.15,4438.46,4257.44,4079.49,4743.08,4313.85,3999.49,4467.18,1620,1592,82.836,0,0,0,0,
46,4530.77,4007.69,4506.67,4220.51,3882.05,4148.72,4042.05,4442.05,4275.9,4082.05,4743.59,4318.46,3996.92,4466.15,1619,1595,82.843,0,0,0,0,
47,4515.9,4003.59,4493.85,4207.18,3876.41,4144.1,4033.33,4440.51,4302.56,4077.95,4726.67,4308.72,3985.64,4455.38,1618,1599,82.851,0,0,0,0,
48,4512.82,3994.36,4488.72,4200,3879.49,4149.74,4035.9,4423.08,4259.49,4057.44,4718.97,4296.41,3986.15,4453.33,1616,1599,82.859,0,0,0,0,
49,4519.49,3991.79,4495.38,4205.64,3873.33,4158.46,4047.18,4418.46,4215.38,4057.44,4728.21,4302.05,3991.28,4461.54,1616,1597,82.867,0,0,0,0,
50,4510.77,3989.74,4491.28,4202.56,3858.97,4163.08,4043.08,4421.03,4235.9,4069.23,4725.13,4303.59,3972.82,4455.9,1615,1598,82.875,0,0,0,0,
51,4500,3986.67,4489.74,4202.56,3865.13,4152.82,4033.33,4420,4257.95,4066.67,4721.54,4297.44,3967.69,4451.28,1616,1597,82.882,0,0,0,0,
52,4505.64,3994.36,4502.05,4212.31,3884.1,4140.51,4030.77,4417.95,4252.31,4066.15,4738.97,4301.54,3996.41,4460,1615,1598,82.89,0,0,0,0,
53,4514.36,4007.18,4511.28,4220.51,3877.95,4135.38,4031.79,4421.54,4260.51,4076.41,4753.33,4306.67,4014.36,4465.13,1616,1599,82.898,0,0,0,0,
54,4508.72,4005.13,4509.74,4215.9,3863.08,4137.44,4034.87,4428.21,4269.23,4078.97,4752.31,4303.08,4002.05,4462.56,1615,1598,82.906,0,0,0,0,
55,4495.9,3992.31,4506.15,4205.13,3871.28,4147.69,4028.72,4422.56,4255.38,4075.38,4747.18,4292.82,3993.33,4460.51,1616,1599,82.914,0,0,0,0,
56,4488.72,3987.18,4500,4208.72,3874.36,4149.74,4016.41,4409.74,4244.62,4074.87,4742.56,4285.13,3999.49,4458.97,1617,1597,82.921,0,0,0,0,
57,4486.15,3992.31,4493.85,4215.38,3859.49,4141.54,4026.67,4421.03,4263.59,4077.44,4751.28,4288.72,4007.69,4462.05,1616,1598,82.929,0,0,0,0,
58,4477.95,3989.74,4491.28,4204.62,3864.1,4146.67,4040.51,4436.92,4277.95,4078.97,4758.97,4292.31,4005.64,4461.03,1617,1597,82.937,0,0,0,0,
59,4467.18,3978.97,4488.21,4198.46,3883.08,4160,4029.74,4418.97,4245.13,4068.21,4737.44,4278.97,3987.18,4446.15,1616,1599,82.945,0,0,0,0,
60,4470.77,3984.1,4489.23,4216.92,3877.95,4155.38,4030.26,4417.95,4237.44,4064.62,4730.26,4273.33,3983.08,4438.97,1616,1599,82.953,0,0,0,0,
61,4475.38,3994.36,4492.82,4221.54,3866.15,4150.77,4050.26,4448.72,4277.44,4082.05,4751.79,4284.62,4004.1,4446.67,1616,1599,82.961,0,0,0,0,
62,4472.31,3991.28,4492.82,4208.72,3870.77,4152.82,4050.26,4445.64,4272.82,4083.59,4752.31,4283.08,4009.23,4452.31,1616,1597,82.967,0,0,0,0,
63,4471.79,3988.21,4498.46,4213.85,3870.26,4143.59,4035.38,4422.56,4246.67,4075.38,4744.1,4276.92,3993.33,4450.26,1616,1595,82.976,0,0,0,0,
64,4472.31,3991.28,4509.23,4221.03,3861.03,4138.97,4028.21,4430.26,4279.49,4087.69,4751.28,4282.56,3991.28,4449.23,1618,1592,82.984,0,0,0,0,
65,4460.51,3986.67,4503.08,4209.74,3870.26,4150.26,4021.03,4429.74,4275.9,4077.44,4741.54,4274.87,3991.79,4440.51,1618,1591,82.992,0,0,0,0,
66,4445.64,3977.44,4489.23,4200,3884.1,4156.92,4016.92,4405.64,4215.9,4045.64,4728.72,4262.05,3986.67,4431.79,1619,1593,83,0,0,0,0,
67,4445.13,3973.85,4491.79,4198.46,3875.38,4148.21,4027.18,4415.38,4217.44,4057.44,4738.97,4267.18,3988.72,4433.85,1620,1595,83.008,0,0,0,0,
68,4454.36,3978.97,4503.59,4202.05,3863.59,4142.56,4035.38,4443.08,4258.97,4090.77,4748.21,4278.97,3991.79,4441.54,1618,1598,83.014,0,0,0,0,
69,4464.1,3995.38,4511.79,4208.72,3863.08,4141.54,4034.36,4449.74,4279.49,4102.56,4757.44,4290.26,3999.49,4454.87,1619,1599,83.023,0,0,0,0,
70,4458.97,3994.87,4506.15,4207.69,3862.56,4135.9,4032.31,4443.59,4284.62,4095.9,4760,4288.72,4001.54,4457.44,1616,1599,83.031,0,0,0,0,
71,4437.95,3975.9,4490.26,4198.97,3865.64,4136.92,4029.74,4431.79,4260.51,4081.03,4738.97,4268.21,3985.64,4438.97,1616,1598,83.039,0,0,0,0,
72,4432.31,3978.46,4492.82,4204.62,3875.9,4140.51,4026.67,4421.03,4220,4064.1,4730.26,4263.08,3978.97,4433.33,1616,1595,83.047,0,0,0,0,
73,4441.54,3990.77,4504.62,4212.82,3873.33,4136.41,4029.74,4426.15,4231.28,4074.36,4752.82,4280,3994.87,4449.23,1616,1593,83.054,0,0,0,0,
74,4434.87,3975.38,4496.41,4201.54,3857.95,4138.97,4029.74,4423.59,4252.82,4086.15,4753.33,4273.85,3989.74,4442.56,1616,1593,83.062,0,0,0,0,
75,4423.08,3965.13,4485.13,4195.38,3862.05,4145.13,4017.44,4400.51,4225.64,4064.1,4730.77,4256.92,3968.21,4427.18,1616,1594,83.07,0,0,0,0,
76,4429.23,3978.97,4492.82,4206.67,3875.9,4140,4012.82,4401.54,4207.18,4054.36,4734.87,4262.56,3975.9,4439.49,1617,1594,83.078,0,0,0,0,
77,4426.67,3974.36,4497.44,4203.08,3869.74,4141.03,4024.1,4420,4220,4065.13,4743.59,4264.1,3988.21,4443.59,1617,1596,83.086,0,0,0,0,
78,4422.56,3967.69,4501.03,4198.46,3857.95,4138.46,4032.31,4434.36,4264.1,4078.46,4752.31,4263.59,3988.72,4444.1,1618,1596,83.094,0,0,0,0,
79,4433.33,3980,4509.74,4212.31,3862.56,4134.36,4029.23,4441.03,4290.77,4091.79,4764.62,4273.33,3990.26,4455.9,1616,1598,83.1,0,0,0,0,
80,4429.23,3978.97,4505.64,4215.9,3867.18,4148.21,4026.67,4429.23,4249.23,4089.23,4756.41,4267.69,3989.23,4450.26,1617,1596,83.109,0,0,0,0,
81,4416.41,3971.79,4501.03,4207.69,3862.56,4151.28,4030.77,4425.13,4227.18,4086.67,4748.72,4256.92,3990.77,4441.54,1615,1594,83.117,0,0,0,0,
82,4424.62,3977.95,4508.21,4213.33,3865.13,4130.77,4036.92,4454.87,4293.85,4111.28,4774.36,4272.82,4006.15,4459.49,1615,1594,83.125,0,0,0,0,
83,4431.79,3980,4510.26,4219.49,3866.67,4137.44,4036.92,4465.13,4313.33,4118.46,4785.64,4281.54,4011.79,4467.69,1614,1593,83.133,0,0,0,0,
84,4420.51,3974.36,4508.21,4212.31,3862.05,4154.36,4029.74,4433.33,4255.9,4094.87,4763.08,4263.59,4001.03,4451.79,1614,1594,83.14,0,0,0,0,
85,4420.51,3974.36,4510.77,4211.79,3868.21,4147.18,4027.18,4420.51,4248.72,4094.36,4762.56,4260,4000,4451.79,1615,1592,83.148,0,0,0,0,
86,4427.18,3975.9,4509.23,4215.9,3877.95,4147.18,4026.67,4424.1,4244.1,4080,4767.69,4263.59,3998.97,4457.95,1614,1593,83.156,0,0,0,0,
87,4428.72,3984.1,4510.26,4217.95,3884.1,4149.23,4021.54,4421.54,4215.9,4060.51,4755.9,4258.97,4000.51,4459.49,1614,1591,83.164,0,0,0,0,
88,4438.46,3989.23,4521.54,4220,3874.87,4136.92,4024.1,4434.36,4247.18,4095.9,4766.15,4267.18,4012.82,4473.33,1613,1593,83.172,0,0,0,0,
89,4445.13,3980.51,4525.64,4220,3860.51,4134.87,4031.28,4448.72,4282.05,4111.79,4784.62,4277.95,4011.79,4481.54,1614,1591,83.18,0,0,0,0,
90,4435.9,3977.44,4518.97,4221.03,3865.64,4143.59,4027.18,4437.44,4245.13,4077.44,4777.95,4267.18,4003.59,4471.79,1613,1590,83.187,0,0,0,0,
91,4428.72,3977.44,4515.9,4220,3881.54,4137.95,4023.08,4431.28,4229.74,4088.72,4774.36,4263.08,4015.9,4472.82,1615,1588,83.195,0,0,0,0,
92,4442.56,3981.54,4527.18,4224.62,3881.54,4134.87,4034.87,4465.13,4307.69,4141.54,4797.95,4282.56,4033.85,4494.87,1614,1587,83.203,0,0,0,0,
93,4450.26,3982.56,4527.69,4231.79,3868.21,4161.03,4042.56,4478.46,4343.08,4130.26,4805.13,4281.54,4029.23,4498.46,1614,1590,83.211,0,0,0,0,
94,4442.05,3974.36,4510.26,4230.26,3863.08,4168.72,4032.31,4450.26,4268.72,4072.82,4786.67,4258.46,4010.26,4484.62,1614,1591,83.218,0,0,0,0,
95,4448.21,3978.97,4513.85,4234.87,3873.85,4138.97,4027.18,4440.51,4206.67,4072.82,4788.72,4260.51,4011.79,4492.31,1614,1596,83.227,0,0,0,0,
96,4465.64,3991.28,4534.36,4250.77,3885.64,4133.85,4035.9,4460.51,4244.62,4124.1,4815.38,4283.59,4034.87,4517.44,1614,1597,83.234,0,0,0,0,
97,4465.64,3983.59,4531.28,4252.82,3883.08,4156.41,4039.49,4466.15,4276.41,4130.77,4820,4285.64,4036.41,4526.15,1614,1597,83.241,0,0,0,0,
98,4451.79,3963.59,4515.9,4240.51,3877.44,4154.36,4033.85,4451.28,4250.26,4107.18,4801.03,4267.18,4015.38,4517.44,1615,1596,83.25,0,0,0,0,
99,4454.36,3960,4519.49,4248.72,3885.13,4136.41,4025.64,4445.13,4235.38,4126.15,4792.82,4258.97,4007.69,4515.9,1615,1595,83.258,0,0,0,0,
100,4461.03,3959.49,4525.13,4262.56,3884.62,4135.38,4024.62,4455.9,4241.54,4145.13,4798.97,4263.08,4010.77,4520.51,1616,1593,83.266,0,0,0,0,
101,4452.31,3948.72,4517.44,4255.38,3875.9,4149.23,4037.44,4478.46,4268.72,4128.21,4801.03,4261.54,4004.62,4520.51,1616,1591,83.273,0,0,0,0,
102,4441.54,3936.92,4508.21,4248.21,3888.21,4165.64,4041.54,4485.13,4290.26,4135.38,4793.85,4250.26,3991.79,4520.51,1616,1589,83.281,0,0,0,0,
103,4454.87,3943.08,4514.87,4261.54,3911.28,4172.82,4034.87,4472.82,4239.49,4155.9,4796.41,4250.26,3996.41,4533.33,1617,1592,83.289,0,0,0,0,
104,4482.56,3958.97,4533.85,4277.44,3906.15,4166.15,4043.59,4484.1,4235.9,4170.77,4816.92,4263.08,4020.51,4556.92,1617,1593,83.297,0,0,0,0,
105,4491.28,3956.92,4538.46,4276.41,3887.18,4147.69,4057.44,4516.41,4364.1,4220.51,4834.36,4270.26,4032.82,4580.51,1616,1594,83.305,0,0,0,0,
106,4490.26,3955.38,4527.18,4277.44,3893.85,4128.72,4050.77,4520,4390.77,4250.26,4834.36,4271.79,4028.72,4596.92,1617,1590,83.313,0,0,0,0,
107,4491.79,3958.46,4514.87,4283.59,3923.59,4141.54,4037.44,4490.77,4231.28,4197.44,4816.41,4260,4020.51,4604.1,1615,1589,83.32,0,0,0,0,
108,4489.74,3946.15,4505.64,4277.44,3949.74,4172.31,4030.77,4486.67,4216.41,4176.41,4802.05,4245.13,4006.67,4611.28,1616,1586,83.328,0,0,0,0,
109,4491.28,3939.49,4505.13,4272.82,3962.05,4175.38,4031.28,4518.97,4428.72,4272.31,4820,4249.23,4012.31,4633.33,1616,1587,83.336,0,0,0,0,
110,4492.82,3941.54,4499.49,4274.36,3978.46,4166.67,4037.44,4530.77,4487.18,4313.33,4832.82,4252.31,4022.56,4652.82,1618,1587,83.344,0,0,0,0,
111,4492.82,3933.85,4487.69,4275.38,4014.87,4173.85,4036.92,4501.54,4276.41,4220,4804.1,4231.28,4004.62,4651.79,1617,1589,83.351,0,0,0,0,
112,4507.69,3945.64,4492.82,4288.72,4050.26,4159.49,4035.38,4486.15,4177.95,4208.72,4800.51,4225.64,4003.59,4668.21,1619,1587,83.359,0,0,0,0,
113,4521.03,3967.18,4493.85,4304.1,4072.31,4125.13,4035.38,4499.49,4259.49,4280,4830.26,4233.33,4018.97,4705.13,1620,1582,83.367,0,0,0,0,
114,4518.46,3954.87,4474.87,4299.49,4102.56,4130.26,4035.38,4512.31,4281.54,4283.59,4833.85,4224.1,4015.9,4736.41,1620,1582,83.375,0,0,0,0,
115,4530.77,3946.67,4474.87,4297.44,4138.97,4150.26,4043.59,4518.46,4243.08,4284.62,4828.72,4217.95,4020.51,4770.26,1621,1581,83.383,0,0,0,0,
116,4536.92,3952.82,4476.41,4305.13,4173.33,4164.62,4039.49,4518.46,4240,4344.1,4831.79,4210.26,4018.97,4796.92,1621,1588,83.391,0,0,0,0,
117,4526.15,3942.05,4463.59,4302.05,4206.67,4184.62,4026.67,4527.18,4285.13,4406.67,4831.79,4196.41,3998.46,4817.44,1621,1594,83.399,0,0,0,0,
118,4558.97,3950.77,4474.87,4314.36,4236.41,4167.69,4042.05,4563.08,4401.03,4475.38,4855.38,4212.31,4017.44,4873.85,1621,1601,83.406,0,0,0,0,
119,4616.41,3989.74,4494.87,4343.59,4265.13,4123.08,4061.03,4588.72,4453.85,4521.03,4889.23,4238.97,4057.95,4949.74,1623,1606,83.414,0,0,0,0,
120,4611.28,3982.56,4470.77,4329.23,4300,4138.46,4045.64,4556.92,4288.72,4464.1,4862.56,4211.79,4027.69,4978.46,1622,1610,83.422,0,0,0,0,
121,4586.67,3956.41,4443.59,4297.95,4334.87,4193.85,4038.46,4517.95,4137.44,4417.95,4814.87,4165.13,3968.21,4991.28,1623,1600,83.43,0,0,0,0,
122,4630.26,3998.97,4467.18,4316.41,4345.13,4185.64,4058.46,4547.18,4240.51,4494.36,4832.82,4173.85,3982.05,5052.31,1623,1588,83.438,0,0,0,0,
123,4687.18,4047.69,4497.95,4346.15,4338.46,4157.95,4063.08,4602.56,4421.03,4562.05,4871.28,4201.54,4032.31,5120.51,1625,1584,83.445,0,0,0,0,
124,4692.82,4044.1,4493.33,4340,4338.46,4168.72,4054.36,4587.18,4346.15,4514.36,4849.23,4181.03,4033.33,5142.05,1623,1577,83.453,0,0,0,0,
125,4704.1,4045.64,4488.21,4333.85,4336.92,4162.05,4048.72,4568.72,4263.59,4540,4829.74,4161.03,4028.72,5169.23,1623,1575,83.46,0,0,0,0,
126,4756.92,4077.44,4499.49,4341.54,4331.79,4129.74,4045.64,4637.95,4515.38,4707.69,4867.18,4188.72,4073.85,5240,1625,1578,83.469,0,0,0,0,
127,4793.33,4087.69,4482.56,4332.82,4331.28,4158.97,4051.79,4636.92,4476.92,4696.41,4853.85,4180.51,4091.28,5289.23,1621,1589,83.477,0,0,0,0,
128,4826.15,4101.54,4446.67,4330.26,4341.03,4194.87,4062.05,4553.33,4072.82,4580.51,4800.51,4139.49,4084.1,5334.87,1621,1593,83.485,0,0,0,0,
0,4894.87,4136.92,4436.41,4339.49,4352.82,4153.85,4056.92,4576.92,4142.05,4711.28,4821.54,4152.31,4127.18,5432.82,1620,1592,83.491,0,0,0,0,
1,4951.28,4142.05,4428.72,4328.21,4349.23,4134.87,4044.62,4642.05,4428.21,4871.79,4852.82,4168.21,4157.44,5514.87,1621,1599,83.5,0,0,0,0,
2,5002.05,4153.85,4425.13,4328.21,4334.87,4146.67,4050.26,4644.62,4368.21,4872.82,4843.59,4156.41,4146.67,5567.69,1619,1606,83.508,0,0,0,0,
3,5079.49,4194.87,4452.31,4354.36,4333.85,4121.03,4064.62,4670.26,4379.49,4940,4870.77,4171.79,4162.05,5652.31,1620,1609,83.515,0,0,0,0,
4,5130.26,4198.97,4467.69,4353.85,4348.72,4131.28,4061.03,4695.9,4511.79,5031.28,4892.82,4180,4185.13,5705.13,1620,1601,83.523,0,0,0,0,
5,5142.56,4178.97,4450.26,4327.69,4356.41,4186.15,4047.69,4649.23,4311.79,4949.74,4838.97,4135.38,4170.26,5679.49,1619,1602,83.531,0,0,0,0,
6,5198.46,4208.21,4454.87,4335.38,4357.95,4170.77,4053.85,4644.62,4149.23,4897.44,4820.51,4120,4182.05,5698.46,1619,1603,83.539,0,0,0,0,
7,5292.82,4250.26,4478.97,4353.85,4357.95,4124.62,4069.23,4707.69,4363.59,5022.56,4875.9,4157.95,4243.59,5790.26,1618,1606,83.546,0,0,0,0,
8,5359.49,4260,4483.59,4350.77,4350.77,4133.33,4068.72,4730.77,4526.15,5093.85,4897.95,4173.33,4287.18,5846.67,1618,1605,83.555,0,0,0,0,
9,5397.44,4264.62,4464.1,4338.46,4358.97,4159.49,4052.82,4687.18,4384.1,5012.82,4861.54,4143.08,4278.97,5849.23,1617,1605,83.562,0,0,0,0,
10,5445.13,4278.97,4448.21,4331.79,4382.05,4157.44,4049.74,4660.51,4242.56,4967.69,4842.56,4122.05,4271.28,5874.36,1618,1601,83.571,0,0,0,0,
11,5517.44,4308.21,4457.44,4343.59,4426.15,4116.41,4058.97,4686.67,4325.64,5020.51,4860.51,4140.51,4308.21,5949.23,1617,1596,83.578,0,0,0,0,
12,5560.51,4308.72,4450.26,4334.87,4469.23,4107.18,4043.59,4688.72,4394.36,5026.15,4855.9,4136.92,4324.62,6001.54,1619,1592,83.585,0,0,0,0,
13,5587.69,4282.56,4431.28,4312.82,4480.51,4140.51,4026.67,4668.72,4354.36,5007.18,4842.05,4110.26,4311.79,6031.28,1619,1589,83.594,0,0,0,0,
14,5643.59,4261.03,4434.36,4319.49,4487.69,4150.77,4042.05,4661.03,4304.1,5009.23,4838.46,4104.62,4312.31,6077.44,1620,1589,83.602,0,0,0,0,
15,5683.08,4195.9,4424.62,4315.9,4490.26,4138.46,4042.56,4640,4248.72,4978.46,4812.82,4087.18,4297.95,6109.74,1619,1592,83.61,0,0,0,0,
16,5686.15,4084.1,4384.62,4275.38,4460,4128.72,4008.21,4629.74,4291.28,4966.15,4780,4052.82,4260.51,6125.64,1619,1597,83.616,0,0,0,0,
17,5715.38,4027.69,4367.69,4260.51,4432.82,4104.62,3990.26,4626.67,4295.38,4950.77,4772.31,4040.51,4255.38,6163.08,1619,1596,83.625,0,0,0,0,
18,5779.49,4054.87,4381.03,4287.69,4441.54,4063.08,3998.97,4616.41,4213.85,4928.72,4784.1,4047.69,4283.59,6221.54,1617,1596,83.633,0,0,0,0,
19,5805.64,4063.59,4368.72,4273.33,4436.92,4088.72,4000,4624.1,4283.59,4969.23,4779.49,4033.85,4270.77,6247.69,1618,1593,83.641,0,0,0,0,
20,5811.79,4063.08,4354.87,4247.18,4432.31,4138.46,3993.85,4620,4275.38,4954.87,4758.97,4011.79,4241.03,6253.33,1617,1591,83.649,0,0,0,0,
21,5849.23,4102.56,4371.79,4270.26,4468.72,4134.36,3991.28,4579.49,4096.92,4884.1,4753.33,4008.72,4250.77,6280,1617,1594,83.657,0,0,0,0,
22,5881.03,4110.77,4378.97,4284.62,4489.23,4141.03,3986.67,4592.31,4240.51,4955.9,4771.28,4013.33,4260.51,6313.33,1616,1599,83.664,0,0,0,0,
23,5931.79,4096.41,4390.26,4291.79,4486.67,4120,4007.69,4658.46,4410.77,5047.69,4800.51,4036.92,4283.59,6362.05,1617,1608,83.672,0,0,0,0,
24,6012.82,4113.85,4412.82,4317.95,4510.77,4070.26,4041.54,4662.56,4252.31,5011.79,4818.97,4060.51,4330.77,6421.54,1617,1615,83.68,0,0,0,0,
25,6047.69,4130.26,4400,4316.92,4535.38,4122.05,4037.44,4613.85,4201.54,4990.26,4803.59,4039.49,4330.26,6448.72,1617,1614,83.688,0,0,0,0,
26,6054.36,4135.9,4372.31,4294.36,4536.92,4187.69,4012.82,4602.05,4256.41,4985.13,4772.82,3998.46,4288.72,6456.41,1618,1608,83.696,0,0,0,0,
27,6115.9,4117.44,4390.77,4317.44,4549.74,4129.74,4017.44,4632.82,4189.23,4973.33,4788.21,4005.13,4305.13,6505.13,1619,1603,83.703,0,0,0,0,
28,6177.95,3999.49,4410.26,4338.97,4567.69,4122.05,4031.79,4643.08,4243.59,5021.54,4817.95,4023.59,4342.05,6552.82,1620,1592,83.71,0,0,0,0,
29,6200.51,3910.77,4403.59,4333.33,4573.85,4192.82,4031.28,4637.95,4348.21,5037.44,4808.72,4008.72,4334.87,6560,1622,1588,83.719,0,0,0,0,
30,6264.62,3996.41,4425.13,4362.56,4575.9,4134.87,4041.54,4650.26,4234.87,4987.18,4809.23,4013.33,4340.51,6595.38,1623,1590,83.726,0,0,0,0,
31,6335.9,4052.31,4436.92,4389.74,4588.21,4083.08,4040,4653.33,4198.46,4992.82,4818.46,4018.97,4344.62,6647.69,1625,1595,83.735,0,0,0,0,
32,6371.79,3938.97,4414.36,4383.59,4620,4165.64,4031.79,4646.67,4337.44,5040,4812.82,4002.56,4323.08,6686.67,1627,1602,83.742,0,0,0,0,
33,6435.38,3805.13,4414.36,4396.41,4666.15,4197.95,4048.21,4638.97,4281.03,5012.31,4813.33,4005.64,4331.79,6747.69,1629,1606,83.75,0,0,0,0,
34,6524.1,3710.26,4429.23,4426.67,4699.49,4162.05,4048.72,4629.23,4137.95,4968.72,4823.59,4024.1,4362.56,6826.15,1630,1607,83.758,0,0,0,0,
35,6596.92,3588.21,4437.95,4444.62,4700,4163.59,4037.44,4647.18,4265.13,5016.41,4846.15,4039.49,4380,6899.49,1629,1607,83.766,0,0,0,0,
36,6642.56,3469.74,4436.92,4447.18,4691.28,4198.97,4049.23,4658.46,4391.79,5034.36,4845.64,4028.72,4366.15,6936.41,1629,1605,83.774,0,0,0,0,
37,6693.85,3455.9,4442.56,4456.92,4701.54,4218.97,4060,4635.9,4216.41,4967.69,4825.13,4007.69,4356.41,6954.36,1626,1607,83.781,0,0,0,0,
38,6767.18,3478.46,4466.15,4485.13,4733.85,4192.31,4050.77,4646.67,4189.23,4984.62,4850.26,4021.03,4380,6995.9,1625,1606,83.788,0,0,0,0,
39,6828.72,3359.49,4485.13,4504.1,4738.46,4152.31,4051.79,4677.95,4372.82,5059.49,4889.74,4043.08,4407.69,7033.85,1620,1607,83.797,0,0,0,0,
40,6855.38,3145.13,4483.08,4500,4714.87,4157.44,4068.21,4666.67,4315.9,5021.03,4873.33,4028.72,4407.18,7037.44,1618,1609,83.805,0,0,0,0,
41,6868.72,3042.05,4470.77,4497.44,4719.49,4184.1,4069.23,4645.64,4206.67,4971.28,4846.67,4004.62,4386.15,7039.49,1615,1610,83.812,0,0,0,0,
42,6908.72,3084.1,4469.74,4511.79,4729.74,4172.82,4057.95,4655.9,4301.54,5000,4859.49,4008.21,4386.15,7065.64,1612,1611,83.821,0,0,0,0,
43,6951.28,3127.69,4465.13,4518.97,4718.46,4161.54,4049.23,4662.56,4353.85,4983.59,4870.26,4006.67,4395.38,7083.08,1609,1608,83.829,0,0,0,0,
44,6962.56,3117.95,4451.79,4513.33,4698.46,4179.49,4044.62,4639.49,4279.49,4924.1,4855.9,3989.23,4388.72,7081.54,1606,1608,83.835,0,0,0,0,
45,6969.23,3106.15,4455.38,4527.69,4698.97,4173.85,4046.67,4618.46,4212.82,4896.92,4849.23,3989.74,4387.18,7089.23,1604,1605,83.843,0,0,0,0,
46,6975.38,3060.51,4460.51,4540,4710.77,4178.97,4042.05,4619.49,4244.1,4900,4855.38,3995.9,4389.74,7097.95,1603,1606,83.852,0,0,0,0,
47,6971.28,2948.72,4462.05,4535.9,4707.69,4192.82,4035.9,4637.44,4337.95,4906.67,4866.67,3995.9,4382.05,7103.08,1603,1605,83.859,0,0,0,0,
48,6988.72,2854.87,4483.08,4554.36,4694.36,4153.33,4056.41,4647.18,4305.64,4880.51,4877.95,4006.15,4385.64,7120.51,1602,1608,83.867,0,0,0,0,
49,7012.82,2825.64,4496.92,4574.36,4681.03,4129.74,4084.62,4650.26,4232.82,4873.33,4884.62,4016.41,4400,7132.82,1604,1606,83.875,0,0,0,0,
